CLUSTER APOGEE_ID RA DEC NO_SIGMAS_RV NO_SIGMAS_PM DIST_CENTER
"MELOTTE 22" 2M03282942+2648220 52.122616 26.806116 inf 7.471832983365888 278.5674977004484
"MELOTTE 20" 2M03282966+5142439 52.123609 51.7122 4.568153413816709 4.479180608736312 175.54741836270273
"MELOTTE 20" 2M03282992+5233041 52.124681 52.551159 12.176866900734295 2.7832121898946034 225.68787311387348
"MELOTTE 20" 2M03283069+4648064 52.127916 46.801804 31.737588989932135 13.178458779101172 121.29966388111737
"MELOTTE 20" 2M03283154+4559080 52.131434 45.98558 8.69520700918669 0.6294695767768562 169.90635203384326
"MELOTTE 22" 2M03283239+2035353 52.134976 20.593161 inf 6.920763497137605 331.7065449019264
"MELOTTE 20" 2M03283264+4553261 52.136012 45.890587 26.061152989184325 5.059123496564426 175.5945022901564
"MELOTTE 20" 2M03283281+5009562 52.136723 50.165634 22.440133246149134 33.610376717423534 83.86159688109151
"MELOTTE 20" 2M03283359+4616538 52.139975 46.28162 inf 1.493552814886331 152.2983501215567
"MELOTTE 20" 2M03283393+5301402 52.141393 53.027855 inf 0.7442324799804156 254.25369721925458
"MELOTTE 20" 2M03283466+5100515 52.144453 51.014332 22.22316612123148 0.9653181218030649 134.0626379870879
"MELOTTE 22" 2M03283488+2755382 52.145361 27.92728 26.82029999363737 4.703399261855034 317.27803815109553
"MELOTTE 20" 2M03283501+5152038 52.145901 51.867744 inf 2.5349511778750156 184.91591586101922
"MELOTTE 20" 2M03283506+4755042 52.146101 47.917847 0.3204193936085789 29.98841865250325 56.18664031977504
"MELOTTE 20" 2M03283601+5150217 52.150077 51.839378 24.487856009924062 1.3615485896637634 183.23847326295993
"MELOTTE 22" 2M03283702+2818320 52.154255 28.308905 14.01832789516259 23.427840665374607 332.4937114278687
"MELOTTE 20" 2M03283792+4605475 52.15803 46.096531 inf 0.3085110267321256 163.41419590770823
"MELOTTE 22" 2M03284102+2038577 52.170943 20.649384 11.799614920096003 inf 327.91381116366136
"MELOTTE 22" 2M03284147+2803043 52.172821 28.051203 24.23937901510055 12.224706595421551 321.15812824256216
"MELOTTE 20" 2M03284336+5138405 52.180707 51.6446 inf 2.021523381904592 171.74622791172706
"MELOTTE 22" 2M03284368+2813411 52.182005 28.228085 inf 9.838111297447204 328.06618283389014
"MELOTTE 20" 2M03284470+5140067 52.186285 51.668533 inf 0.8358736490070603 173.1966192704905
"MELOTTE 20" 2M03284555+5244590 52.189831 52.749737 inf 2.37992668216506 237.75720822755673
"MELOTTE 20" 2M03284740+4556088 52.197538 45.935787 inf 3.405099941736287 173.18573136330366
"MELOTTE 20" 2M03284743+4916280 52.19763 49.274456 1.5842634771927666 24.245839455595938 35.086219474959165
"MELOTTE 22" 2M03284759+2005304 52.19833 20.091801 inf 9.834965626430009 350.82242343518703
"MELOTTE 22" 2M03284807+2742188 52.200316 27.705244 inf 2.527189755472769 306.40093661330826
"MELOTTE 22" 2M03284815+2037267 52.200665 20.624092 4.012852610122205 11.452145950582578 327.7635284988604
"MELOTTE 20" 2M03284874+4820248 52.203092 48.340229 0.3767577341300988 29.654284464785054 34.66736113604775
"MELOTTE 20" 2M03284876+5100070 52.203177 51.001949 inf 4.239492252107022 133.6542412386661
"MELOTTE 20" 2M03284904+4534494 52.204364 45.580399 inf 4.746893426247976 194.40413383362704
"MELOTTE 20" 2M03285008+4807373 52.208673 48.127045 1.1572512639831225 29.089400067644775 45.64091669148332
"MELOTTE 20" 2M03285098+5218483 52.212439 52.313423 34.85525161111456 0.40684568589666753 211.76779214445867
"MELOTTE 20" 2M03285119+4610504 52.21332 46.180687 6.9002389089924545 32.16919048332296 158.692882321186
"MELOTTE 20" 2M03285366+5238547 52.223622 52.648529 inf 1.945400451347537 231.81918041124467
"MELOTTE 20" 2M03285406+4510315 52.225286 45.175419 inf 2.3085892135970605 218.66378850471148
"MELOTTE 20" 2M03285433+5016183 52.226413 50.271767 0.7287300806163615 29.263906868750276 90.84867700522439
"MELOTTE 22" 2M03285470+2103216 52.227958 21.056007 19.38562752062398 22.530110353578188 309.13140345446055
"MELOTTE 22" 2M03285615+2000392 52.233999 20.010897 inf 14.965607090437084 353.1004886133967
"MELOTTE 22" 2M03285669+2717414 52.236221 27.294846 37.43537748580389 17.58236159004379 289.7061194712415
"MELOTTE 20" 2M03285720+4934019 52.238358 49.567207 0.27345170991849344 28.874404534518934 51.030691894122675
"MELOTTE 20" 2M03285847+5107370 52.243643 51.126949 20.863421427139258 4.792994186869618 141.30099074172796
"MELOTTE 22" 2M03285849+2758113 52.243719 27.96981 36.5087843579096 17.170217835245495 315.0920749375685
"MELOTTE 20" 2M03285866+5145369 52.244432 51.760273 9.409585130068951 inf 178.922526774993
"MELOTTE 20" 2M03285963+4814082 52.248463 48.235638 0.12517829354852122 "" 40.836389069606824
"MELOTTE 22" 2M03290065+2647209 52.252732 26.78915 inf 19.963534603224744 272.069606285705
"MELOTTE 22" 2M03290078+2740451 52.253263 27.679197 inf 3.323162437270334 303.24019753651146
"MELOTTE 20" 2M03290090+4526331 52.253788 45.442543 20.094838307964185 14.411232624375625 202.85416891873172
"MELOTTE 20" 2M03290144+5235247 52.25604 52.590218 inf 0.43789309672174126 228.45163988347937
"MELOTTE 20" 2M03290166+5048451 52.256917 50.81255 28.094282353149723 1.8026956644730678 122.80697614010826
"MELOTTE 22" 2M03290242+2035263 52.260098 20.590639 10.267763705576494 17.343111460511373 326.7836854492185
"MELOTTE 20" 2M03290273+4655584 52.261409 46.932899 7.114814627035346 25.142661263658738 114.51094107705858
"MELOTTE 20" 2M03290294+4654247 52.262267 46.906883 17.67339497555332 2.810634291663289 116.04706633773048
"MELOTTE 20" 2M03290367+5021124 52.265297 50.353451 36.22552117411727 29.490294190018258 95.9644421731079
"MELOTTE 20" 2M03290402+5026554 52.266755 50.448734 inf 0.3637912937648677 101.53231173698376
"MELOTTE 20" 2M03290444+4717294 52.268523 47.291504 34.35930039870785 0.6728739702618157 93.61322731858692
"MELOTTE 20" 2M03290476+4516031 52.269853 45.267544 3.8259775806711644 4.194995984491741 213.3641657993592
"MELOTTE 20" 2M03290521+4712210 52.271721 47.205841 inf 2.537963364041205 98.6286037562606
"MELOTTE 22" 2M03290528+2729307 52.272007 27.491867 inf "" 295.3666792833004
"MELOTTE 20" 2M03290607+4644181 52.275306 46.738365 18.622152491792942 1.50445282389798 126.06997701591689
"MELOTTE 20" 2M03290633+4919129 52.276377 49.320255 0.21757334632166833 29.06445346767087 39.13135940848171
"MELOTTE 20" 2M03290669+5302328 52.277906 53.04245 36.672923059956624 0.8686057435881853 255.53484672511678
"MELOTTE 20" 2M03290691+4658407 52.278806 46.977985 inf 4.049972767203209 112.01269416075405
"MELOTTE 20" 2M03290753+4601177 52.281383 46.02161 17.061467629891826 0.4300346601892505 168.53724842582542
"MELOTTE 20" 2M03290869+4606571 52.286218 46.115864 inf 2.2540206555659865 162.97115561103425
"MELOTTE 20" 2M03290875+4640468 52.286495 46.679691 10.123264028894749 3.0726298807029346 129.6143378212514
"MELOTTE 22" 2M03290934+2656472 52.288947 26.946457 5.921711893657619 19.39111391575471 275.46787531410837
"MELOTTE 20" 2M03290953+4712445 52.289744 47.212383 12.152021590236105 9.843792693974507 98.42629645342181
"MELOTTE 20" 2M03291165+4643016 52.29858 46.717136 30.60722532803623 3.957906843160007 127.50289943480169
"MELOTTE 22" 2M03291368+1949377 52.30703 19.827162 inf 21.612125618157197 358.78737356249803
"MELOTTE 20" 2M03291445+4924491 52.310241 49.413666 0.6478152175466135 30.635626682012614 44.449820671565675
"MELOTTE 20" 2M03291448+4625261 52.310347 46.423943 10.459999242329413 inf 144.88629534591522
"MELOTTE 20" 2M03291549+4753322 52.314547 47.892288 1.3343717714874295 30.40612551393205 60.16028739250877
"MELOTTE 20" 2M03291554+5118127 52.314764 51.303528 23.39733019155809 1.3286618208637662 152.18940497680404
"MELOTTE 22" 2M03291777+2808466 52.324079 28.146303 4.280632951878298 6.367358544125968 319.25489541294365
"MELOTTE 20" 2M03291858+4634384 52.327442 46.577347 8.972995697631715 4.788166630071053 135.96270050420966
"MELOTTE 20" 2M03291868+4554140 52.327847 45.903912 0.9714066819675351 1.278747552440415 175.80505479102692
"MELOTTE 22" 2M03291883+2749037 52.328476 27.817722 2.0530345490819215 4.380892436443797 305.64733873453196
"MELOTTE 20" 2M03291918+4606508 52.329955 46.114117 8.332449173284756 14.200092969156229 163.35370640130657
"MELOTTE 22" 2M03292018+2647128 52.334087 26.786894 27.424627623161353 22.14657548966393 268.2854755115776
"MELOTTE 22" 2M03292078+2003429 52.336601 20.061918 inf "" 346.9852058854649
"MELOTTE 20" 2M03292191+4711390 52.341332 47.194191 inf 2.0557145763066718 100.0180931764701
"MELOTTE 20" 2M03292191+5300147 52.341328 53.004105 inf 2.683433869464881 253.47108804304045
"MELOTTE 20" 2M03292227+4503566 52.342798 45.065742 inf 0.7460484921110476 225.7445196032156
"MELOTTE 20" 2M03292263+5105477 52.344325 51.096611 19.46394485551537 3.217365734879565 140.16782018143562
"MELOTTE 20" 2M03292271+4618142 52.344628 46.303967 2.414876289370292 1.2867399704975762 152.22195738604444
"MELOTTE 22" 2M03292285+2644358 52.345238 26.743305 19.581752004713806 9.55485185796658 266.4063643725254
"MELOTTE 20" 2M03292326+5205406 52.346957 52.094612 inf 0.9066668961693031 199.30532102437584
"MELOTTE 22" 2M03292347+2631293 52.347798 26.524807 inf 7.771086648029052 259.6973900610117
"MELOTTE 22" 2M03292484+2721252 52.3535 27.357 30.60815117066189 4.865440004724538 286.9604320807059
"MELOTTE 20" 2M03292495+4857450 52.353996 48.962521 0.5252295442774115 28.824881012375762 28.49370142617747
"MELOTTE 20" 2M03292538+5029461 52.355751 50.496147 1.7686476409507643 1.867377238825661 105.11825775476495
"MELOTTE 20" 2M03292552+4550338 52.35634 45.842724 3.494392957394122 5.0953768684837435 179.61230348970045
"MELOTTE 20" 2M03292624+4812117 52.359342 48.203259 12.911691398878284 29.400632950253748 44.98600167708396
"MELOTTE 20" 2M03292669+4920354 52.36122 49.343178 0.8284935021494461 28.74835633545051 42.27775034126669
"MELOTTE 20" 2M03292707+4515373 52.362812 45.26038 inf 7.109862498730056 214.256480824975
"MELOTTE 20" 2M03292815+4557545 52.367322 45.965164 24.944929054736505 1.6782405662246005 172.42459889578703
"MELOTTE 20" 2M03292918+5143092 52.371617 51.719231 inf 0.4111278595613153 177.14883150409705
"MELOTTE 20" 2M03292973+4640325 52.373907 46.675716 inf 1.3025694128990744 130.5642534401866
"MELOTTE 20" 2M03292984+4537007 52.374374 45.616886 30.8504603118965 1.450781261531794 193.1270540468298
"MELOTTE 20" 2M03293087+4540541 52.378632 45.681709 inf 2.505493891511826 189.3046964937374
"MELOTTE 20" 2M03293146+4553350 52.381102 45.893082 24.794531409153898 2.71658264969351 176.7860227550955
"MELOTTE 20" 2M03293172+4558280 52.382173 45.974468 16.48747249780497 2.4033250319155868 171.97308086669895
"MELOTTE 20" 2M03293327+4708587 52.388637 47.149647 1.8503061059488353 11.68129893260202 103.11055579210165
"MELOTTE 20" 2M03293380+4616299 52.390874 46.274975 20.04780286956973 9.220104862198028 154.27602780805933
"MELOTTE 20" 2M03293380+4628530 52.390845 46.4814 9.17104629860831 15.115451506524513 142.1184934784455
"MELOTTE 22" 2M03293397+2711129 52.391577 27.186941 29.025739184475853 7.75973624633861 279.19391345983786
"MELOTTE 22" 2M03293431+2750035 52.392992 27.834316 9.404815235243015 19.16039164819366 303.76669667611185
"MELOTTE 22" 2M03293497+2742444 52.395714 27.712355 inf 3.134700336626151 298.7870863281064
"MELOTTE 22" 2M03293574+2634426 52.398941 26.578527 2.334502264236928 4.639093174727737 258.8894084576639
"MELOTTE 20" 2M03293658+4551380 52.402426 45.860573 9.787096749613356 2.300929174809973 178.853564925661
"MELOTTE 20" 2M03293709+4550055 52.404566 45.834881 inf 1.422173051336587 180.38948539625332
"MELOTTE 22" 2M03293732+2818012 52.405522 28.300343 inf 11.495654575318232 322.767385250913
"MELOTTE 20" 2M03293744+5053516 52.406015 50.897686 inf 0.605405664642629 128.96834445266163
"MELOTTE 20" 2M03293772+5037156 52.407188 50.621002 inf 1.5074894156815306 112.86184416477418
"MELOTTE 20" 2M03293801+5125210 52.408406 51.422512 inf 1.4853202159701535 159.8295942946982
"MELOTTE 22" 2M03293841+2743494 52.410042 27.730408 15.23521079298825 10.570915395167669 298.9316339004579
"MELOTTE 22" 2M03293925+2838015 52.413563 28.633762 inf 0.6535872202970914 337.1616651998204
"MELOTTE 22" 2M03294068+2720382 52.419526 27.343967 inf 21.845661456287193 283.7032181505487
"MELOTTE 20" 2M03294177+4543250 52.424043 45.723621 28.422001003114474 2.6138628831375925 187.10973840713217
"MELOTTE 20" 2M03294425+4558049 52.434401 45.96804 inf 0.4722736330374043 172.71953703790126
"MELOTTE 20" 2M03294481+4815253 52.43672 48.257034 inf "" 44.483118892530726
"MELOTTE 20" 2M03294483+4632465 52.436808 46.546257 4.598650030881461 0.9972518200047429 138.70696911304682
"MELOTTE 22" 2M03294607+2034171 52.44199 20.571444 15.311725046327009 23.455851911233612 320.430647326304
"MELOTTE 20" 2M03294702+4909135 52.445923 49.15377 0.11881318222132145 36.68096344447358 37.021701908245895
"MELOTTE 22" 2M03294716+2029069 52.446523 20.485273 30.10764657556222 4.700946373773319 324.0006734909069
"MELOTTE 22" 2M03294718+2025438 52.446596 20.428843 inf inf 326.4723735824583
"MELOTTE 22" 2M03294727+2839120 52.446978 28.653341 26.70714669688868 1.0841331217815484 336.879050262384
"MELOTTE 20" 2M03294757+4459330 52.448235 44.992504 34.69452549799445 4.493870048643157 230.66243686610224
"MELOTTE 20" 2M03294792+4706508 52.449705 47.114132 inf 0.935690631096221 105.85681063850737
"MELOTTE 22" 2M03294805+2815388 52.450224 28.260786 inf 12.737798757046042 319.41933458466076
"MELOTTE 20" 2M03294824+5152491 52.451001 51.880325 inf 0.43408017371071933 187.16084025585553
"MELOTTE 22" 2M03294993+2825374 52.458054 28.427076 26.943763536865 9.864033524598717 326.39282813494265
"MELOTTE 20" 2M03295036+4806342 52.459865 48.109509 0.8522454148149307 30.95611176693597 51.90026550253032
"MELOTTE 20" 2M03295065+5007557 52.461068 50.132145 inf 0.8420709448997175 85.57392366472395
"MELOTTE 20" 2M03295251+4723350 52.468817 47.393082 26.21695686146799 3.0790908741388736 90.23225683013766
"MELOTTE 22" 2M03295370+2016338 52.473754 20.276066 inf 5.614172026452812 332.23561587859945
"MELOTTE 22" 2M03295373+2018596 52.473877 20.316557 14.464252162379664 8.40158104653166 330.41774582196564
"MELOTTE 20" 2M03295472+4546525 52.478003 45.781261 inf 1.5140394624050928 184.0723893047066
"MELOTTE 22" 2M03295564+2659208 52.481836 26.989122 38.32215431951118 7.427061481019591 268.35795079509194
"MELOTTE 20" 2M03295602+5146119 52.483425 51.769974 inf 1.3573300288651344 180.84115627745646
"MELOTTE 20" 2M03295615+5257422 52.483988 52.961742 inf 3.388247455103423 251.5418403428811
"MELOTTE 20" 2M03295657+4725311 52.485727 47.425323 14.497309136981237 1.432379208076678 88.66676541039529
"MELOTTE 22" 2M03295722+2641587 52.488427 26.699657 inf 2.429180115111775 258.4987673647069
"MELOTTE 20" 2M03295755+4602073 52.489825 46.035362 0.13985866792762416 11.563621304780684 169.16824069287668
"MELOTTE 20" 2M03295841+5015252 52.493416 50.257 13.214573034138406 36.14321323627918 93.01810821809403
"MELOTTE 22" 2M03295855+1959530 52.493961 19.998068 2.9454870152236388 11.534806823382809 344.16143506419246
"MELOTTE 22" 2M03295867+2015484 52.494494 20.263447 inf 6.657930331887696 332.029898198344
"MELOTTE 20" 2M03295933+4701162 52.497233 47.021168 38.317342229568986 1.0313853326940807 111.75823680502107
"MELOTTE 20" 2M03295969+5150431 52.498741 51.845333 inf 1.1831995418197556 185.39207756546182
"MELOTTE 22" 2M03300003+2707172 52.500152 27.121456 inf 12.092992640805555 272.196722086882
"MELOTTE 22" 2M03300017+2002509 52.500709 20.047489 21.654855846818503 31.29059617519309 341.638291474758
"MELOTTE 20" 2M03300056+4539214 52.502342 45.65596 inf 1.6766134399660326 191.653909988814
"MELOTTE 20" 2M03300101+4707454 52.504244 47.129284 36.3237629303885 5.338393070334064 105.65676470849617
"MELOTTE 20" 2M03300189+4709519 52.507888 47.164425 33.61926049250348 4.529498174195 103.70142399046055
"MELOTTE 20" 2M03300232+5115560 52.509701 51.265575 22.569953226566824 4.2429260003435 151.3597868264855
"MELOTTE 22" 2M03300413+2806534 52.517218 28.11484 inf 7.6322876044509655 310.6763582032012
"MELOTTE 20" 2M03300479+4915354 52.519981 49.25985 0.18139140933710185 30.47071044922371 43.17565338656008
"MELOTTE 22" 2M03300521+2827095 52.521733 28.452646 inf 2.5452715564324238 325.2615808786274
"MELOTTE 20" 2M03300591+4704098 52.524636 47.069408 28.35904276490203 0.5705434844587699 109.33100381380966
"MELOTTE 20" 2M03300696+4541067 52.52902 45.685219 16.866689728516686 1.8516605695745705 190.11992316703356
"MELOTTE 20" 2M03300717+4723182 52.529902 47.388397 7.093185946206286 2.8059135030221167 91.38469725732386
"MELOTTE 22" 2M03300740+1957418 52.530863 19.961626 5.249124670343372 12.857075369106532 344.53178752993267
"MELOTTE 20" 2M03300766+4711159 52.531921 47.187763 7.100173139867374 inf 102.69360688920253
"MELOTTE 22" 2M03300819+2009348 52.53415 20.159693 inf 1.1677276237036898 335.27656992246835
"MELOTTE 22" 2M03300874+2013506 52.536422 20.230724 17.421895143236082 10.027140129841259 331.9579470196213
"MELOTTE 20" 2M03301111+4808129 52.546313 48.13694 2.8753516695897248 30.6108029174823 52.781354874119586
"MELOTTE 20" 2M03301152+4532362 52.548021 45.543392 17.50042827785435 1.9262806110514017 198.63732051219606
"MELOTTE 20" 2M03301153+5120537 52.548061 51.348267 11.76056196623803 20.340505574042737 156.51604380435205
"MELOTTE 22" 2M03301192+2741519 52.549672 27.69776 21.83222549031768 0.647115220880149 292.10045047936404
"MELOTTE 22" 2M03301219+2643380 52.55082 26.727226 inf 12.200568642671549 256.5514542392676
"MELOTTE 22" 2M03301336+2823078 52.555699 28.385527 inf 1.4315981942962444 321.0735527181788
"MELOTTE 20" 2M03301380+4723053 52.557514 47.384823 2.8071227011284736 4.941003030274497 92.00346169999851
"MELOTTE 20" 2M03301383+4626154 52.557656 46.43763 12.230160467059719 2.065283540687204 146.1910984651167
"MELOTTE 20" 2M03301447+5013573 52.560327 50.232597 22.07618150669099 5.22518618615075 92.5851354630884
"MELOTTE 20" 2M03301531+4551115 52.5638 45.853199 inf 2.8140059353754294 180.48778061172578
"MELOTTE 20" 2M03301587+4731237 52.566139 47.523266 inf 2.5834157428802733 84.52048409831525
"MELOTTE 20" 2M03301731+4617230 52.572126 46.289738 37.79455970819157 inf 154.95898006355097
"MELOTTE 20" 2M03301817+5151177 52.575746 51.854931 23.893661232538637 2.761982434543749 186.4813645734552
"MELOTTE 20" 2M03301852+5112059 52.577194 51.20166 inf 0.8021454298107764 148.2082552420647
"MELOTTE 20" 2M03301892+4943348 52.578862 49.726349 0.2930774014591588 30.3472422283668 65.86270988151139
"MELOTTE 20" 2M03301932+4829573 52.580521 48.49926 0.5252418802277452 35.01978966078293 40.18038060997743
"MELOTTE 22" 2M03302168+2806330 52.590341 28.109192 10.041200250938905 12.250027701582496 307.7294245663607
"MELOTTE 20" 2M03302184+4900164 52.591006 49.004574 1.019238064703788 "" 38.13936497343383
"MELOTTE 20" 2M03302204+4857184 52.591846 48.955116 1.2768867516319413 "" 37.34204593824514
